TREND,DATETIME_UTC,WOEID,LOCATION_NAME,TREND_POSITION
#TrumpShutdown,2018-01-18 13:15:46,23424935,Puerto Rico,39
#TrumpShutdown,2018-01-18 13:16:01,23424984,Vietnam,40
#TrumpShutdown,2018-01-18 13:20:31,1252351,Can Tho,40
#TrumpShutdown,2018-01-18 13:20:42,1252376,Da Nang,40
#TrumpShutdown,2018-01-18 13:20:42,1252431,Ho Chi Minh City,39
#TrumpShutdown,2018-01-18 13:20:47,1236594,Hanoi,42
#TrumpShutdown,2018-01-18 13:20:47,1236690,Hai Phong,40
#TrumpShutdown,2018-01-18 13:20:59,23424935,Puerto Rico,40
#TrumpShutdown,2018-01-18 13:21:24,23424984,Vietnam,40
#TrumpShutdown,2018-01-18 13:25:33,1252351,Can Tho,41
#TrumpShutdown,2018-01-18 13:25:37,1252376,Da Nang,41
#TrumpShutdown,2018-01-18 13:25:42,1252431,Ho Chi Minh City,41
#TrumpShutdown,2018-01-18 13:25:50,1236594,Hanoi,42
#TrumpShutdown,2018-01-18 13:25:51,1236690,Hai Phong,41
#TrumpShutdown,2018-01-18 13:26:01,23424935,Puerto Rico,41
#TrumpShutdown,2018-01-18 13:26:25,23424984,Vietnam,41
#TrumpShutdown,2018-01-18 13:30:36,1252351,Can Tho,44
#TrumpShutdown,2018-01-18 13:30:45,1252376,Da Nang,44
#TrumpShutdown,2018-01-18 13:30:45,1252431,Ho Chi Minh City,45
#TrumpShutdown,2018-01-18 13:30:47,1236594,Hanoi,45
#TrumpShutdown,2018-01-18 13:30:47,1236690,Hai Phong,44
#TrumpShutdown,2018-01-18 13:31:05,23424935,Puerto Rico,45
#TrumpShutdown,2018-01-18 13:31:22,23424984,Vietnam,44
#TrumpShutdown,2018-01-18 13:35:33,1252376,Da Nang,45
#TrumpShutdown,2018-01-18 13:35:34,1252351,Can Tho,45
#TrumpShutdown,2018-01-18 13:35:36,1252431,Ho Chi Minh City,45
#TrumpShutdown,2018-01-18 13:35:38,1236594,Hanoi,45
#TrumpShutdown,2018-01-18 13:35:39,1236690,Hai Phong,45
#TrumpShutdown,2018-01-18 13:36:05,23424984,Vietnam,45
#TrumpShutdown,2018-01-18 13:36:09,23424935,Puerto Rico,45
#TrumpShutdown,2018-01-18 13:40:27,1252351,Can Tho,47
#TrumpShutdown,2018-01-18 13:40:36,1236594,Hanoi,47
#TrumpShutdown,2018-01-18 13:40:36,1236690,Hai Phong,47
#TrumpShutdown,2018-01-18 13:40:38,1252431,Ho Chi Minh City,47
#TrumpShutdown,2018-01-18 13:40:41,1252376,Da Nang,47
#TrumpShutdown,2018-01-18 13:40:53,23424935,Puerto Rico,45
#TrumpShutdown,2018-01-18 13:40:59,23424984,Vietnam,47
#TrumpShutdown,2018-01-18 13:45:37,1252351,Can Tho,49
#TrumpShutdown,2018-01-18 13:45:43,1236594,Hanoi,49
#TrumpShutdown,2018-01-18 13:45:44,1236690,Hai Phong,47
#TrumpShutdown,2018-01-18 13:45:44,1252376,Da Nang,47
#TrumpShutdown,2018-01-18 13:45:48,1252431,Ho Chi Minh City,47
#TrumpShutdown,2018-01-18 13:46:10,23424935,Puerto Rico,48
#TrumpShutdown,2018-01-18 13:46:11,23424984,Vietnam,47
#TrumpShutdown,2018-01-18 13:50:33,1252431,Ho Chi Minh City,49
#TrumpShutdown,2018-01-18 13:50:35,1252351,Can Tho,49
#TrumpShutdown,2018-01-18 13:50:37,1236594,Hanoi,49
#TrumpShutdown,2018-01-18 13:50:38,1236690,Hai Phong,49
#TrumpShutdown,2018-01-18 13:50:50,1252376,Da Nang,49
#TrumpShutdown,2018-01-18 13:50:54,23424935,Puerto Rico,47
#TrumpShutdown,2018-01-18 13:51:11,23424984,Vietnam,47
#TrumpShutdown,2018-01-18 13:55:37,1252351,Can Tho,49
#TrumpShutdown,2018-01-18 13:55:41,1252376,Da Nang,49
#TrumpShutdown,2018-01-18 13:55:44,1236594,Hanoi,49
#TrumpShutdown,2018-01-18 13:55:44,1236690,Hai Phong,49
#TrumpShutdown,2018-01-18 13:55:48,1252431,Ho Chi Minh City,49
#TrumpShutdown,2018-01-18 13:56:25,23424984,Vietnam,49
#TrumpShutdown,2018-01-18 14:00:45,1252351,Can Tho,47
#TrumpShutdown,2018-01-18 14:00:50,1236594,Hanoi,47
#TrumpShutdown,2018-01-18 14:00:50,1236690,Hai Phong,47
#TrumpShutdown,2018-01-18 14:01:02,1252376,Da Nang,47
#TrumpShutdown,2018-01-18 14:01:10,1252431,Ho Chi Minh City,49
#TrumpShutdown,2018-01-18 14:01:12,23424935,Puerto Rico,47
#TrumpShutdown,2018-01-18 14:01:25,23424984,Vietnam,48
#TrumpShutdown,2018-01-18 14:05:33,1252351,Can Tho,49
#TrumpShutdown,2018-01-18 14:05:41,1236594,Hanoi,49
#TrumpShutdown,2018-01-18 14:05:41,1236690,Hai Phong,49
#TrumpShutdown,2018-01-18 14:05:41,1252431,Ho Chi Minh City,49
#TrumpShutdown,2018-01-18 14:05:48,1252376,Da Nang,49
#TrumpShutdown,2018-01-18 14:05:53,23424935,Puerto Rico,48
#TrumpShutdown,2018-01-18 14:06:10,23424984,Vietnam,48
#TrumpShutdown,2018-01-18 14:10:33,1252351,Can Tho,47
#TrumpShutdown,2018-01-18 14:10:35,1252431,Ho Chi Minh City,48
#TrumpShutdown,2018-01-18 14:10:37,1236594,Hanoi,47
#TrumpShutdown,2018-01-18 14:10:39,1236690,Hai Phong,48
#TrumpShutdown,2018-01-18 14:10:47,1252376,Da Nang,48
#TrumpShutdown,2018-01-18 14:10:49,23424935,Puerto Rico,48
#TrumpShutdown,2018-01-18 14:11:16,23424984,Vietnam,48
#TrumpShutdown,2018-01-18 14:15:37,1252351,Can Tho,49
#TrumpShutdown,2018-01-18 14:15:43,1236594,Hanoi,49
#TrumpShutdown,2018-01-18 14:15:44,1236690,Hai Phong,49
#TrumpShutdown,2018-01-18 14:15:44,1252376,Da Nang,49
#TrumpShutdown,2018-01-18 14:15:52,1252431,Ho Chi Minh City,48
#TrumpShutdown,2018-01-18 14:16:02,23424935,Puerto Rico,47
#TrumpShutdown,2018-01-18 14:16:18,23424984,Vietnam,49
#TrumpShutdown,2018-01-18 14:20:34,1252351,Can Tho,48
#TrumpShutdown,2018-01-18 14:20:40,1252376,Da Nang,48
#TrumpShutdown,2018-01-18 14:20:47,1236594,Hanoi,48
#TrumpShutdown,2018-01-18 14:20:49,1236690,Hai Phong,48
#TrumpShutdown,2018-01-18 14:20:51,1252431,Ho Chi Minh City,49
#TrumpShutdown,2018-01-18 14:21:15,23424935,Puerto Rico,49
#TrumpShutdown,2018-01-18 14:21:31,23424984,Vietnam,49
#TrumpShutdown,2018-01-18 14:25:55,1236594,Hanoi,49
#TrumpShutdown,2018-01-18 14:25:56,1236690,Hai Phong,49
#TrumpShutdown,2018-01-18 14:25:57,1252351,Can Tho,49
#TrumpShutdown,2018-01-18 14:26:05,1252431,Ho Chi Minh City,49
#TrumpShutdown,2018-01-18 14:26:22,1252376,Da Nang,49
#TrumpShutdown,2018-01-18 14:26:24,23424935,Puerto Rico,49
#TrumpShutdown,2018-01-18 14:26:49,23424984,Vietnam,49
#TrumpShutdown,2018-01-18 21:25:18,824382,Brest,49
#TrumpShutdown,2018-01-18 21:25:18,825978,Gomel,50
#TrumpShutdown,2018-01-18 21:25:22,1236690,Hai Phong,48
#TrumpShutdown,2018-01-18 21:25:24,1252376,Da Nang,48
#TrumpShutdown,2018-01-18 21:25:25,1252431,Ho Chi Minh City,48
#TrumpShutdown,2018-01-18 21:25:39,23424765,Belarus,50
#TrumpShutdown,2018-01-18 21:25:39,23424984,Vietnam,48
#TrumpShutdown,2018-01-18 21:30:19,824382,Brest,49
#TrumpShutdown,2018-01-18 21:30:19,825848,Grodno,49
#TrumpShutdown,2018-01-18 21:30:19,834463,Minsk,49
#TrumpShutdown,2018-01-18 21:30:20,825978,Gomel,50
#TrumpShutdown,2018-01-18 21:30:22,1252351,Can Tho,49
#TrumpShutdown,2018-01-18 21:30:24,1236594,Hanoi,49
#TrumpShutdown,2018-01-18 21:30:24,1236690,Hai Phong,49
#TrumpShutdown,2018-01-18 21:30:25,1252431,Ho Chi Minh City,49
#TrumpShutdown,2018-01-18 21:30:26,1252376,Da Nang,48
#TrumpShutdown,2018-01-18 21:30:34,23424935,Puerto Rico,49
#TrumpShutdown,2018-01-18 21:30:40,23424753,Bahrain,50
#TrumpShutdown,2018-01-18 21:30:40,23424765,Belarus,50
#TrumpShutdown,2018-01-18 21:30:40,23424984,Vietnam,49
#TrumpShutdown,2018-01-18 21:35:18,825848,Grodno,47
#TrumpShutdown,2018-01-18 21:35:19,834463,Minsk,47
#TrumpShutdown,2018-01-18 21:35:22,1252351,Can Tho,47
#TrumpShutdown,2018-01-18 21:35:22,824382,Brest,47
#TrumpShutdown,2018-01-18 21:35:22,825978,Gomel,49
#TrumpShutdown,2018-01-18 21:35:25,1252376,Da Nang,47
#TrumpShutdown,2018-01-18 21:35:27,1236594,Hanoi,47
#TrumpShutdown,2018-01-18 21:35:27,1236690,Hai Phong,47
#TrumpShutdown,2018-01-18 21:35:30,1252431,Ho Chi Minh City,47
#TrumpShutdown,2018-01-18 21:35:32,23424935,Puerto Rico,49
#TrumpShutdown,2018-01-18 21:35:43,23424753,Bahrain,49
#TrumpShutdown,2018-01-18 21:35:43,23424765,Belarus,49
#TrumpShutdown,2018-01-18 21:35:45,23424984,Vietnam,47
#TrumpShutdown,2018-01-18 21:40:18,824382,Brest,47
#TrumpShutdown,2018-01-18 21:40:18,825978,Gomel,47
#TrumpShutdown,2018-01-18 21:40:20,825848,Grodno,47
#TrumpShutdown,2018-01-18 21:40:21,834463,Minsk,47
#TrumpShutdown,2018-01-18 21:40:22,1236594,Hanoi,46
#TrumpShutdown,2018-01-18 21:40:23,1236690,Hai Phong,46
#TrumpShutdown,2018-01-18 21:40:24,1252351,Can Tho,46
#TrumpShutdown,2018-01-18 21:40:27,1252376,Da Nang,47
#TrumpShutdown,2018-01-18 21:40:27,1252431,Ho Chi Minh City,46
#TrumpShutdown,2018-01-18 21:40:34,23424935,Puerto Rico,49
#TrumpShutdown,2018-01-18 21:40:42,23424753,Bahrain,49
#TrumpShutdown,2018-01-18 21:40:42,23424984,Vietnam,46
#TrumpShutdown,2018-01-18 21:40:43,23424765,Belarus,47
#TrumpShutdown,2018-01-18 21:45:17,825848,Grodno,48
#TrumpShutdown,2018-01-18 21:45:18,834463,Minsk,47
#TrumpShutdown,2018-01-18 21:45:21,1252351,Can Tho,46
#TrumpShutdown,2018-01-18 21:45:22,824382,Brest,47
#TrumpShutdown,2018-01-18 21:45:23,825978,Gomel,48
#TrumpShutdown,2018-01-18 21:45:24,1252376,Da Nang,47
#TrumpShutdown,2018-01-18 21:45:24,1252431,Ho Chi Minh City,47
#TrumpShutdown,2018-01-18 21:45:26,1236594,Hanoi,47
#TrumpShutdown,2018-01-18 21:45:26,1236690,Hai Phong,47
#TrumpShutdown,2018-01-18 21:45:36,23424935,Puerto Rico,48
#TrumpShutdown,2018-01-18 21:45:37,23424753,Bahrain,49
#TrumpShutdown,2018-01-18 21:45:37,23424765,Belarus,47
#TrumpShutdown,2018-01-18 21:45:44,23424984,Vietnam,46
#TrumpShutdown,2018-01-18 21:50:18,825848,Grodno,48
#TrumpShutdown,2018-01-18 21:50:20,824382,Brest,48
#TrumpShutdown,2018-01-18 21:50:20,834463,Minsk,48
#TrumpShutdown,2018-01-18 21:50:21,825978,Gomel,48
#TrumpShutdown,2018-01-18 21:50:24,1252351,Can Tho,48
#TrumpShutdown,2018-01-18 21:50:24,1252376,Da Nang,48
#TrumpShutdown,2018-01-18 21:50:26,1236594,Hanoi,48
#TrumpShutdown,2018-01-18 21:50:27,1236690,Hai Phong,48
#TrumpShutdown,2018-01-18 21:50:27,1252431,Ho Chi Minh City,48
#TrumpShutdown,2018-01-18 21:50:32,23424935,Puerto Rico,49
#TrumpShutdown,2018-01-18 21:50:43,23424765,Belarus,47
#TrumpShutdown,2018-01-18 21:50:44,23424984,Vietnam,48
#TrumpShutdown,2018-01-18 21:55:19,825848,Grodno,49
#TrumpShutdown,2018-01-18 21:55:20,824382,Brest,48
#TrumpShutdown,2018-01-18 21:55:20,825978,Gomel,48
#TrumpShutdown,2018-01-18 21:55:20,834463,Minsk,49
#TrumpShutdown,2018-01-18 21:55:24,1236594,Hanoi,47
#TrumpShutdown,2018-01-18 21:55:24,1252351,Can Tho,48
#TrumpShutdown,2018-01-18 21:55:25,1236690,Hai Phong,48
#TrumpShutdown,2018-01-18 21:55:25,1252431,Ho Chi Minh City,47
#TrumpShutdown,2018-01-18 21:55:28,1252376,Da Nang,48
#TrumpShutdown,2018-01-18 21:55:33,23424935,Puerto Rico,49
#TrumpShutdown,2018-01-18 21:55:39,23424753,Bahrain,50
#TrumpShutdown,2018-01-18 21:55:39,23424984,Vietnam,47
#TrumpShutdown,2018-01-18 21:55:40,23424765,Belarus,49
#TrumpShutdown,2018-01-18 22:00:21,834463,Minsk,49
#TrumpShutdown,2018-01-18 22:00:22,825848,Grodno,49
#TrumpShutdown,2018-01-18 22:00:25,824382,Brest,49
#TrumpShutdown,2018-01-18 22:00:26,825978,Gomel,49
#TrumpShutdown,2018-01-18 22:00:27,1252351,Can Tho,48
#TrumpShutdown,2018-01-18 22:00:31,1236594,Hanoi,48
#TrumpShutdown,2018-01-18 22:00:31,1252431,Ho Chi Minh City,48
#TrumpShutdown,2018-01-18 22:00:32,1236690,Hai Phong,47
#TrumpShutdown,2018-01-18 22:00:32,1252376,Da Nang,48
#TrumpShutdown,2018-01-18 22:00:43,23424935,Puerto Rico,49
#TrumpShutdown,2018-01-18 22:00:52,23424753,Bahrain,50
#TrumpShutdown,2018-01-18 22:00:52,23424765,Belarus,49
#TrumpShutdown,2018-01-18 22:00:56,23424984,Vietnam,48
#TrumpShutdown,2018-01-18 22:05:23,825848,Grodno,49
#TrumpShutdown,2018-01-18 22:05:23,834463,Minsk,49
#TrumpShutdown,2018-01-18 22:05:26,824382,Brest,49
#TrumpShutdown,2018-01-18 22:05:27,1252351,Can Tho,49
#TrumpShutdown,2018-01-18 22:05:27,825978,Gomel,49
#TrumpShutdown,2018-01-18 22:05:32,1236594,Hanoi,49
#TrumpShutdown,2018-01-18 22:05:32,1252376,Da Nang,49
#TrumpShutdown,2018-01-18 22:05:33,1236690,Hai Phong,49
#TrumpShutdown,2018-01-18 22:05:34,1252431,Ho Chi Minh City,49
#TrumpShutdown,2018-01-18 22:05:44,23424935,Puerto Rico,49
#TrumpShutdown,2018-01-18 22:05:54,23424753,Bahrain,49
#TrumpShutdown,2018-01-18 22:05:55,23424765,Belarus,49
#TrumpShutdown,2018-01-18 22:05:56,23424984,Vietnam,49
#TrumpShutdown,2018-01-18 22:10:23,825848,Grodno,50
#TrumpShutdown,2018-01-18 22:10:23,834463,Minsk,49
#TrumpShutdown,2018-01-18 22:10:25,824382,Brest,49
#TrumpShutdown,2018-01-18 22:10:26,825978,Gomel,50
#TrumpShutdown,2018-01-18 22:10:28,1252351,Can Tho,49
#TrumpShutdown,2018-01-18 22:10:31,1236594,Hanoi,49
#TrumpShutdown,2018-01-18 22:10:31,1236690,Hai Phong,49
#TrumpShutdown,2018-01-18 22:10:31,1252376,Da Nang,49
#TrumpShutdown,2018-01-18 22:10:32,1252431,Ho Chi Minh City,49
#TrumpShutdown,2018-01-18 22:10:46,23424935,Puerto Rico,50
#TrumpShutdown,2018-01-18 22:10:54,23424765,Belarus,50
#TrumpShutdown,2018-01-18 22:10:54,23424984,Vietnam,49
#TrumpShutdown,2018-01-18 22:15:23,834463,Minsk,48
#TrumpShutdown,2018-01-18 22:15:24,824382,Brest,48
#TrumpShutdown,2018-01-18 22:15:24,825848,Grodno,50
#TrumpShutdown,2018-01-18 22:15:24,825978,Gomel,48
#TrumpShutdown,2018-01-18 22:15:27,1252351,Can Tho,46
#TrumpShutdown,2018-01-18 22:15:30,1236594,Hanoi,46
#TrumpShutdown,2018-01-18 22:15:31,1236690,Hai Phong,49
#TrumpShutdown,2018-01-18 22:15:35,1252376,Da Nang,49
#TrumpShutdown,2018-01-18 22:15:36,1252431,Ho Chi Minh City,46
#TrumpShutdown,2018-01-18 22:15:46,23424935,Puerto Rico,48
#TrumpShutdown,2018-01-18 22:15:54,23424984,Vietnam,46
#TrumpShutdown,2018-01-18 22:15:59,23424753,Bahrain,49
#TrumpShutdown,2018-01-18 22:15:59,23424765,Belarus,48
#TrumpShutdown,2018-01-18 22:20:23,824382,Brest,48
#TrumpShutdown,2018-01-18 22:20:23,825848,Grodno,49
#TrumpShutdown,2018-01-18 22:20:23,825978,Gomel,49
#TrumpShutdown,2018-01-18 22:20:24,834463,Minsk,49
#TrumpShutdown,2018-01-18 22:20:28,1236594,Hanoi,47
#TrumpShutdown,2018-01-18 22:20:29,1236690,Hai Phong,46
#TrumpShutdown,2018-01-18 22:20:29,1252351,Can Tho,47
#TrumpShutdown,2018-01-18 22:20:32,1252376,Da Nang,47
#TrumpShutdown,2018-01-18 22:20:37,1252431,Ho Chi Minh City,47
#TrumpShutdown,2018-01-18 22:20:42,23424935,Puerto Rico,48
#TrumpShutdown,2018-01-18 22:20:52,23424984,Vietnam,46
#TrumpShutdown,2018-01-18 22:20:57,23424753,Bahrain,48
#TrumpShutdown,2018-01-18 22:20:57,23424765,Belarus,48
#TrumpShutdown,2018-01-18 22:25:18,824382,Brest,49
#TrumpShutdown,2018-01-18 22:25:18,825848,Grodno,47
#TrumpShutdown,2018-01-18 22:25:19,825978,Gomel,47
#TrumpShutdown,2018-01-18 22:25:21,834463,Minsk,47
#TrumpShutdown,2018-01-18 22:25:23,1236594,Hanoi,46
#TrumpShutdown,2018-01-18 22:25:23,1236690,Hai Phong,46
#TrumpShutdown,2018-01-18 22:25:25,1252351,Can Tho,46
#TrumpShutdown,2018-01-18 22:25:26,1252376,Da Nang,47
#TrumpShutdown,2018-01-18 22:25:26,1252431,Ho Chi Minh City,47
#TrumpShutdown,2018-01-18 22:25:38,23424935,Puerto Rico,49
#TrumpShutdown,2018-01-18 22:25:40,23424753,Bahrain,50
#TrumpShutdown,2018-01-18 22:25:40,23424765,Belarus,49
#TrumpShutdown,2018-01-18 22:25:41,23424984,Vietnam,46
#TrumpShutdown,2018-01-18 22:30:17,824382,Brest,46
#TrumpShutdown,2018-01-18 22:30:18,825978,Gomel,46
#TrumpShutdown,2018-01-18 22:30:18,834463,Minsk,47
#TrumpShutdown,2018-01-18 22:30:19,825848,Grodno,46
#TrumpShutdown,2018-01-18 22:30:22,1236594,Hanoi,46
#TrumpShutdown,2018-01-18 22:30:23,1236690,Hai Phong,46
#TrumpShutdown,2018-01-18 22:30:23,1252351,Can Tho,45
#TrumpShutdown,2018-01-18 22:30:23,1252376,Da Nang,45
#TrumpShutdown,2018-01-18 22:30:26,1252431,Ho Chi Minh City,45
#TrumpShutdown,2018-01-18 22:30:34,23424935,Puerto Rico,47
#TrumpShutdown,2018-01-18 22:30:40,23424984,Vietnam,46
#TrumpShutdown,2018-01-18 22:30:41,23424753,Bahrain,50
#TrumpShutdown,2018-01-18 22:30:41,23424765,Belarus,46
#TrumpShutdown,2018-01-18 22:35:20,824382,Brest,46
#TrumpShutdown,2018-01-18 22:35:20,825848,Grodno,46
#TrumpShutdown,2018-01-18 22:35:20,834463,Minsk,46
#TrumpShutdown,2018-01-18 22:35:21,825978,Gomel,46
#TrumpShutdown,2018-01-18 22:35:24,1236594,Hanoi,45
#TrumpShutdown,2018-01-18 22:35:24,1252351,Can Tho,45
#TrumpShutdown,2018-01-18 22:35:25,1236690,Hai Phong,45
#TrumpShutdown,2018-01-18 22:35:27,1252376,Da Nang,45
#TrumpShutdown,2018-01-18 22:35:27,1252431,Ho Chi Minh City,45
#TrumpShutdown,2018-01-18 22:35:37,23424935,Puerto Rico,47
#TrumpShutdown,2018-01-18 22:35:42,23424984,Vietnam,45
#TrumpShutdown,2018-01-18 22:35:44,23424753,Bahrain,48
#TrumpShutdown,2018-01-18 22:35:44,23424765,Belarus,46
#TrumpShutdown,2018-01-18 22:40:20,834463,Minsk,45
#TrumpShutdown,2018-01-18 22:40:21,824382,Brest,45
#TrumpShutdown,2018-01-18 22:40:21,825848,Grodno,45
#TrumpShutdown,2018-01-18 22:40:21,825978,Gomel,46
#TrumpShutdown,2018-01-18 22:40:24,1252351,Can Tho,45
#TrumpShutdown,2018-01-18 22:40:26,1236594,Hanoi,45
#TrumpShutdown,2018-01-18 22:40:26,1236690,Hai Phong,45
#TrumpShutdown,2018-01-18 22:40:27,1252376,Da Nang,45
#TrumpShutdown,2018-01-18 22:40:28,1252431,Ho Chi Minh City,45
#TrumpShutdown,2018-01-18 22:40:38,23424935,Puerto Rico,46
#TrumpShutdown,2018-01-18 22:40:42,23424753,Bahrain,47
#TrumpShutdown,2018-01-18 22:40:42,23424765,Belarus,45
#TrumpShutdown,2018-01-18 22:40:43,23424984,Vietnam,45
#TrumpShutdown,2018-01-18 22:45:19,824382,Brest,45
#TrumpShutdown,2018-01-18 22:45:19,825848,Grodno,45
#TrumpShutdown,2018-01-18 22:45:20,825978,Gomel,45
#TrumpShutdown,2018-01-18 22:45:21,834463,Minsk,45
#TrumpShutdown,2018-01-18 22:45:24,1252351,Can Tho,44
#TrumpShutdown,2018-01-18 22:45:25,1236594,Hanoi,43
#TrumpShutdown,2018-01-18 22:45:25,1236690,Hai Phong,44
#TrumpShutdown,2018-01-18 22:45:25,1252376,Da Nang,44
#TrumpShutdown,2018-01-18 22:45:28,1252431,Ho Chi Minh City,44
#TrumpShutdown,2018-01-18 22:45:35,23424935,Puerto Rico,46
#TrumpShutdown,2018-01-18 22:45:42,23424984,Vietnam,44
#TrumpShutdown,2018-01-18 22:45:43,23424753,Bahrain,46
#TrumpShutdown,2018-01-18 22:45:43,23424765,Belarus,46
#TrumpShutdown,2018-01-18 22:50:17,825848,Grodno,46
#TrumpShutdown,2018-01-18 22:50:19,834463,Minsk,43
#TrumpShutdown,2018-01-18 22:50:20,824382,Brest,43
#TrumpShutdown,2018-01-18 22:50:20,825978,Gomel,43
#TrumpShutdown,2018-01-18 22:50:23,1236594,Hanoi,42
#TrumpShutdown,2018-01-18 22:50:23,1236690,Hai Phong,44
#TrumpShutdown,2018-01-18 22:50:23,1252351,Can Tho,42
#TrumpShutdown,2018-01-18 22:50:24,1252376,Da Nang,41
#TrumpShutdown,2018-01-18 22:50:27,1252431,Ho Chi Minh City,41
#TrumpShutdown,2018-01-18 22:50:35,23424935,Puerto Rico,43
#TrumpShutdown,2018-01-18 22:50:40,23424753,Bahrain,43
#TrumpShutdown,2018-01-18 22:50:40,23424765,Belarus,42
#TrumpShutdown,2018-01-18 22:50:41,23424984,Vietnam,41
#TrumpShutdown,2018-01-18 22:55:19,825848,Grodno,44
#TrumpShutdown,2018-01-18 22:55:20,834463,Minsk,44
#TrumpShutdown,2018-01-18 22:55:21,824382,Brest,43
#TrumpShutdown,2018-01-18 22:55:22,825978,Gomel,44
#TrumpShutdown,2018-01-18 22:55:23,1252351,Can Tho,42
#TrumpShutdown,2018-01-18 22:55:25,1236594,Hanoi,42
#TrumpShutdown,2018-01-18 22:55:25,1252376,Da Nang,42
#TrumpShutdown,2018-01-18 22:55:26,1236690,Hai Phong,42
#TrumpShutdown,2018-01-18 22:55:27,1252431,Ho Chi Minh City,42
#TrumpShutdown,2018-01-18 22:55:34,23424935,Puerto Rico,44
#TrumpShutdown,2018-01-18 22:55:40,23424753,Bahrain,43
#TrumpShutdown,2018-01-18 22:55:40,23424765,Belarus,43
#TrumpShutdown,2018-01-18 22:55:43,23424984,Vietnam,42
#TrumpShutdown,2018-01-18 23:00:18,824382,Brest,43
#TrumpShutdown,2018-01-18 23:00:18,825978,Gomel,43
#TrumpShutdown,2018-01-18 23:00:18,834463,Minsk,43
#TrumpShutdown,2018-01-18 23:00:19,825848,Grodno,44
#TrumpShutdown,2018-01-18 23:00:22,1252351,Can Tho,41
#TrumpShutdown,2018-01-18 23:00:23,1236594,Hanoi,41
#TrumpShutdown,2018-01-18 23:00:24,1236690,Hai Phong,41
#TrumpShutdown,2018-01-18 23:00:25,1252431,Ho Chi Minh City,41
#TrumpShutdown,2018-01-18 23:00:29,1252376,Da Nang,42
#TrumpShutdown,2018-01-18 23:00:33,23424935,Puerto Rico,43
#TrumpShutdown,2018-01-18 23:00:40,23424753,Bahrain,43
#TrumpShutdown,2018-01-18 23:00:40,23424765,Belarus,43
#TrumpShutdown,2018-01-18 23:00:43,23424984,Vietnam,42
#TrumpShutdown,2018-01-18 23:05:19,824382,Brest,43
#TrumpShutdown,2018-01-18 23:05:20,825848,Grodno,43
#TrumpShutdown,2018-01-18 23:05:20,825978,Gomel,43
#TrumpShutdown,2018-01-18 23:05:22,834463,Minsk,43
#TrumpShutdown,2018-01-18 23:05:24,1236594,Hanoi,42
#TrumpShutdown,2018-01-18 23:05:25,1236690,Hai Phong,42
#TrumpShutdown,2018-01-18 23:05:26,1252351,Can Tho,41
#TrumpShutdown,2018-01-18 23:05:28,1252376,Da Nang,42
#TrumpShutdown,2018-01-18 23:05:29,1252431,Ho Chi Minh City,42
#TrumpShutdown,2018-01-18 23:05:35,23424935,Puerto Rico,43
#TrumpShutdown,2018-01-18 23:05:40,23424984,Vietnam,41
#TrumpShutdown,2018-01-18 23:05:44,23424753,Bahrain,43
#TrumpShutdown,2018-01-18 23:05:44,23424765,Belarus,43
#TrumpShutdown,2018-01-18 23:10:19,824382,Brest,43
#TrumpShutdown,2018-01-18 23:10:19,834463,Minsk,43
#TrumpShutdown,2018-01-18 23:10:20,825978,Gomel,43
#TrumpShutdown,2018-01-18 23:10:23,1252351,Can Tho,42
#TrumpShutdown,2018-01-18 23:10:23,825848,Grodno,43
#TrumpShutdown,2018-01-18 23:10:25,1236594,Hanoi,41
#TrumpShutdown,2018-01-18 23:10:25,1236690,Hai Phong,42
#TrumpShutdown,2018-01-18 23:10:27,1252431,Ho Chi Minh City,42
#TrumpShutdown,2018-01-18 23:10:30,1252376,Da Nang,41
#TrumpShutdown,2018-01-18 23:10:37,23424935,Puerto Rico,43
#TrumpShutdown,2018-01-18 23:10:43,23424753,Bahrain,43
#TrumpShutdown,2018-01-18 23:10:43,23424765,Belarus,43
#TrumpShutdown,2018-01-18 23:10:44,23424984,Vietnam,41
#TrumpShutdown,2018-01-18 23:15:20,825848,Grodno,43
#TrumpShutdown,2018-01-18 23:15:21,824382,Brest,43
#TrumpShutdown,2018-01-18 23:15:21,825978,Gomel,44
#TrumpShutdown,2018-01-18 23:15:21,834463,Minsk,44
#TrumpShutdown,2018-01-18 23:15:24,1236594,Hanoi,43
#TrumpShutdown,2018-01-18 23:15:24,1252351,Can Tho,41
#TrumpShutdown,2018-01-18 23:15:25,1236690,Hai Phong,43
#TrumpShutdown,2018-01-18 23:15:26,1252376,Da Nang,41
#TrumpShutdown,2018-01-18 23:15:27,1252431,Ho Chi Minh City,43
#TrumpShutdown,2018-01-18 23:15:31,23424935,Puerto Rico,43
#TrumpShutdown,2018-01-18 23:15:42,23424753,Bahrain,44
#TrumpShutdown,2018-01-18 23:15:43,23424765,Belarus,44
#TrumpShutdown,2018-01-18 23:15:44,23424984,Vietnam,42
#TrumpShutdown,2018-01-18 23:20:20,825848,Grodno,44
#TrumpShutdown,2018-01-18 23:20:20,834463,Minsk,44
#TrumpShutdown,2018-01-18 23:20:22,824382,Brest,44
#TrumpShutdown,2018-01-18 23:20:23,825978,Gomel,44
#TrumpShutdown,2018-01-18 23:20:24,1252351,Can Tho,42
#TrumpShutdown,2018-01-18 23:20:27,1236594,Hanoi,43
#TrumpShutdown,2018-01-18 23:20:27,1236690,Hai Phong,42
